TILGANG1,TILGANG2,ANVENDELSE,PRISENHED,TID,INDHOLD
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1973,1070.984
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1973,6585.745
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1973,5010.626
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,1976,25587.387
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1976,22097.51
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,1973,19669.788
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1973,15256.728
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1973,0.046
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1973,0.087
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Anvendelse, i alt-(Anvendelse)",Løbende priser,1983,89501.436
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Anvendelse, i alt-(Anvendelse)",Foregående års priser,1983,86495.504
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1983,1.734
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1983,1.702
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Anvendelse, i alt-(Anvendelse)",Løbende priser,1976,5819.729
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Anvendelse, i alt-(Anvendelse)",Foregående års priser,1976,5308.374
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1976,0.187
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1976,0.193
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1976,0.064
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1976,0.071
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Løbende priser,1983,42476.197
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Foregående års priser,1983,41416.739
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1983,3370.37
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1983,3190.1
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1983,14064.571
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1983,13636.69
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Løbende priser,1973,1652.013
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Foregående års priser,1973,1396.732
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1973,3142.351
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1973,2384.611
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1973,13613.594
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1973,10402.926
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Løbende priser,1976,2314.174
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Foregående års priser,1976,1946.485
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1976,4523.459
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1976,3674.27
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1976,17138.556
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1976,15284.072
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Løbende priser,1976,278.844
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Foregående års priser,1976,251.634
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1976,1667.523
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1976,1416.682
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1976,1042.735
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1976,973.369
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,1976,4639.719
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1976,3657.04
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Anvendelse, i alt-(Anvendelse)",Løbende priser,1987,99335.554
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Anvendelse, i alt-(Anvendelse)",Foregående års priser,1987,100948.536
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1987,2.224
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1987,2.245
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Anvendelse, i alt-(Anvendelse)",Løbende priser,1983,14319.58
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Anvendelse, i alt-(Anvendelse)",Foregående års priser,1983,13459.778
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1983,0.44
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1983,0.468
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1976,0.039
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1976,0.04
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Løbende priser,1987,46749.411
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Foregående års priser,1987,47588.7
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1987,2466.362
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1987,2626.384
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1987,18432.658
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1987,19119.723
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Løbende priser,1983,1009.328
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Foregående års priser,1983,941.839
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Løbende priser,1976,720.591
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Foregående års priser,1976,586.23
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1976,717.337
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1976,663.245
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1976,1238.064
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1976,1188.344
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1983,4804.234
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1983,4502.048
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1983,2241.134
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1983,2124.596
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,1983,51057.773
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1983,48691.311
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1983,0.132
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1983,0.138
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,1983,7952.537
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1983,7927.953
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1983,0.098
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1983,0.103
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Løbende priser,1983,6221.508
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Foregående års priser,1983,5505.551
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1983,8477.662
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1983,7661.773
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1983,33926.348
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1983,33401.417
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,1987,54318.471
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1987,54384.087
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Anvendelse, i alt-(Anvendelse)",Løbende priser,1973,4141.365
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Anvendelse, i alt-(Anvendelse)",Foregående års priser,1973,3440.448
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1973,0.122
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1973,0.252
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1987,0.173
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1987,0.184
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Løbende priser,1973,178.351
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Foregående års priser,1973,150.475
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1973,1164.708
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1973,734.779
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1973,561.302
Import inkl. told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1973,490.261
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Løbende priser,1983,2444.318
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Foregående års priser,1983,2801.435
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1983,1159.054
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1983,1159.989
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1983,1684.55
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1983,1528.489
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Løbende priser,1987,8569.465
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Foregående års priser,1987,8164.195
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1987,9619.434
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1987,9123.88
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1987,32580.702
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1987,33992.623
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,1973,3047.886
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1973,2881.927
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1973,0.025
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1973,0.051
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Anvendelse, i alt-(Anvendelse)",Løbende priser,1976,45439.712
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Anvendelse, i alt-(Anvendelse)",Foregående års priser,1976,41580.601
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1976,0.865
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1976,0.878
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Løbende priser,1973,476.722
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Foregående års priser,1973,518.332
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1973,369.562
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1973,261.663
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1973,1016.934
Import inkl. told,01000 Landbrug og gartneri-(Tilgang),"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1973,969.796
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Løbende priser,1976,18261.075
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Foregående års priser,1976,16437.833
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1976,2048.525
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1976,1857.389
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1976,9002.291
Dansk produktion,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,1976,8286.821
Told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Løbende priser,2021,66.864
Told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Eksport - (Anvendelse),Foregående års priser,2021,81.174
Told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Løbende priser,2021,12.682
Told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",01000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2021,18.443
Told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2021,110.673
Told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,2021,103.753
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Løbende priser,1982,5309.725
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Foregående års priser,1982,4773.654
Dansk produktion,01000 Landbrug og gartneri-(Tilgang),01000 Landbrug og gartneri- (Anvendelse),Løbende priser,1982,8285.985
